gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,Unnamed: 8,training_images_count,example_occurrence_image_url,speciesKey,gbif_name,genus,family
1880046,,,,,1133,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/263099562/original.jpeg,1880046,Crambus tenuistriga,Crambus,Crambidae
1880498,,,,,1134,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/217850864/original.jpeg,1880498,Mimophobetron pyropsalis,Mimophobetron,Crambidae
1880505,,,,,1135,,,77,https://inaturalist-open-data.s3.amazonaws.com/photos/111238923/original.jpeg,1880505,Sparagmia gonoptera,Sparagmia,Crambidae
1880536,,,,,1136,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/240532069/original.jpeg,1880536,Phostria samealis,Phostria,Crambidae
1880537,,,,,1137,,,48,https://inaturalist-open-data.s3.amazonaws.com/photos/52898130/original.jpg,1880537,Phostria dohrni,Phostria,Crambidae
1880596,,,,,1138,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/355362383/original.jpg,1880596,Phostria varialis,Phostria,Crambidae
1880608,,,,,1139,,,39,https://inaturalist-open-data.s3.amazonaws.com/photos/10703565/original.jpeg,1880608,Phostria tedea,Phostria,Crambidae
1880612,,,,,1140,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/222742229/original.jpeg,1880612,Phostria delilalis,Phostria,Crambidae
1880623,,,,,1141,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/34526290/original.jpg,1880623,Phostria temira,Phostria,Crambidae
1880647,,,,,1142,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/393146597/original.jpeg,1880647,Phostria metalobalis,Phostria,Crambidae
1881049,,,,,1143,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/145883951/original.jpeg,1881049,Eupoca bifascialis,Eupoca,Crambidae
1881079,,,,,1144,,,163,https://inaturalist-open-data.s3.amazonaws.com/photos/202045939/original.jpeg,1881079,Neoleucinodes elegantalis,Neoleucinodes,Crambidae
1881346,,,,,1145,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/203593245/original.jpg,1881346,Triuncidia eupalusalis,Triuncidia,Crambidae
1881766,,,,,1146,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/252938383/original.jpeg,1881766,Gonocausta zephyralis,Gonocausta,Crambidae
1881767,,,,,1147,,,86,https://inaturalist-open-data.s3.amazonaws.com/photos/317103853/original.jpeg,1881767,Gonocausta sabinalis,Gonocausta,Crambidae
1881813,,,,,1148,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/87144816/original.jpeg,1881813,Azochis pieralis,Azochis,Crambidae
1881817,,,,,1149,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/340096950/original.jpeg,1881817,Azochis curvilinealis,Azochis,Crambidae
1881822,,,,,1150,,,83,https://inaturalist-open-data.s3.amazonaws.com/photos/59307127/original.jpeg,1881822,Azochis rufidiscalis,Azochis,Crambidae
1881929,,,,,1151,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/181137766/original.jpg,1881929,Lygropia cernalis,Lygropia,Crambidae
1881993,,,,,1152,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/90008751/original.jpg,1881993,Dichogama redtenbacheri,Dichogama,Crambidae
1882301,,,,,1153,,,29,https://inaturalist-open-data.s3.amazonaws.com/photos/13189489/original.jpeg,1882301,Undulambia polystichalis,Undulambia,Pyralidae
1882393,,,,,1154,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/293073903/original.jpeg,1882393,Hoterodes ausonia,Hoterodes,Crambidae
1882812,,,,,1155,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/226294778/original.jpeg,1882812,Conchylodes ovulalis,Conchylodes,Crambidae
1882814,,,,,1156,,,35,https://inaturalist-open-data.s3.amazonaws.com/photos/182688083/original.jpeg,1882814,Conchylodes bryophilalis,Conchylodes,Crambidae
1882818,,,,,1157,,,257,https://inaturalist-open-data.s3.amazonaws.com/photos/97219695/original.jpeg,1882818,Conchylodes salamisalis,Conchylodes,Crambidae
1882820,,,,,1158,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/291415586/original.jpeg,1882820,Conchylodes platinalis,Conchylodes,Crambidae
1882825,,,,,1159,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/74650794/original.jpeg,1882825,Conchylodes terminipuncta,Conchylodes,Crambidae
1882860,,,,,1160,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/164621645/original.jpeg,1882860,Myelobia smerintha,Myelobia,Crambidae
1882941,,,,,1161,,,679,https://inaturalist-open-data.s3.amazonaws.com/photos/100341696/original.jpeg,1882941,Herpetogramma bipunctalis,Herpetogramma,Crambidae
1882960,,,,,1162,,,1000,http://www.boldsystems.org/pics/MHAMA/04-SRNP-45857-DHJ335916+1365544276.jpg,1882960,Herpetogramma phaeopteralis,Herpetogramma,Crambidae
1882999,,,,,1163,,,35,https://inaturalist-open-data.s3.amazonaws.com/photos/251462447/original.jpeg,1882999,Cacographis osteolalis,Cacographis,Crambidae
1883038,,,,,1164,,,41,https://inaturalist-open-data.s3.amazonaws.com/photos/59664988/original.jpeg,1883038,Ancylostomia stercorea,Ancylostomia,Crambidae
1883054,,,,,1165,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/21301340/original.jpg,1883054,Trischistognatha pyrenealis,Trischistognatha,Crambidae
1883067,,,,,1166,,,599,https://inaturalist-open-data.s3.amazonaws.com/photos/310019012/original.jpeg,1883067,Diasemiopsis ramburialis,Diasemiopsis,Crambidae
1883826,,,,,1167,,,10,https://ecdysis.org/imglib/ecdysis/ASU_ASUHIC/ASUHIC0127/ASUHIC0127512_habitus_dorsal_1573161972_lg.jpg,1883826,Hydropionea fenestralis,Hydropionea,Crambidae
1883959,,,,,1168,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/8332728/original.jpg,1883959,Usingeriessa onyxalis,Usingeriessa,Crambidae
1883968,,,,,1169,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/217864042/original.jpeg,1883968,Samea multiplicalis,Samea,Crambidae
1884437,,,,,1170,,,177,https://inaturalist-open-data.s3.amazonaws.com/photos/179374654/original.jpg,1884437,Parapoynx fluctuosalis,Parapoynx,Crambidae
1884479,,,,,1171,,,730,https://inaturalist-open-data.s3.amazonaws.com/photos/253016712/original.jpg,1884479,Parapoynx diminutalis,Parapoynx,Crambidae
1884774,,,,,1172,,,460,https://inaturalist-open-data.s3.amazonaws.com/photos/242484242/original.jpeg,1884774,Synclera traducalis,Synclera,Crambidae
1884786,,,,,1173,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/27745162/original.jpg,1884786,Phaedropsis stictigramma,Phaedropsis,Crambidae
1884791,,,,,1174,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/204909046/original.jpg,1884791,Stegea hermalis,Stegea,Crambidae
1884923,,,,,1175,,,271,https://inaturalist-open-data.s3.amazonaws.com/photos/243672891/original.jpeg,1884923,Condylorrhiza vestigialis,Condylorrhiza,Crambidae
1885103,,,,,1176,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/389967756/original.jpg,1885103,Pilocrocis cryptalis,Pilocrocis,Crambidae
1885152,,,,,1177,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/142469132/original.jpeg,1885152,Pilocrocis xanthozonalis,Pilocrocis,Crambidae
1885158,,,,,1178,,,378,https://inaturalist-open-data.s3.amazonaws.com/photos/172770073/original.jpeg,1885158,Pilocrocis ramentalis,Pilocrocis,Crambidae
1885178,,,,,1179,,,287,http://www.boldsystems.org/pics/MHMYI/09-SRNP-21620-DHJ525431+1283637164.jpg,1885178,Eulepte concordalis,Eulepte,Crambidae
1885187,,,,,1180,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/149269386/original.jpeg,1885187,Eulepte gastralis,Eulepte,Crambidae
1885642,,,,,1181,,,185,https://inaturalist-open-data.s3.amazonaws.com/photos/323255346/original.jpg,1885642,Apilocrocis brumalis,Apilocrocis,Crambidae
1885834,,,,,1182,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/65902433/original.jpg,1885834,Bradina aaronalis,Bradina,Crambidae
1885950,,,,,1183,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/148737213/original.jpeg,1885950,Syngamia florella,Syngamia,Crambidae
1886374,,,,,1184,,,1000,http://www.boldsystems.org/pics/BLPDM/09-SRNP-111085-DHJ644320+1364927128.jpg,1886374,Hymenia perspectalis,Hymenia,Crambidae
1886500,,,,,1185,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/147898766/original.jpeg,1886500,Lipocosma nigripictalis,Lipocosma,Crambidae
1886729,,,,,1186,,,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/21922372/original.jpg,1886729,Maruca vitrata,Maruca,Crambidae
1886886,,,,,1187,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/52345593/original.jpeg,1886886,Diatraea saccharalis,Diatraea,Crambidae
1887004,,,,,1188,,,212,https://inaturalist-open-data.s3.amazonaws.com/photos/160116996/original.jpeg,1887004,Diathrausta harlequinalis,Diathrausta,Crambidae
1887015,,,,,1189,,,5,https://farm1.staticflickr.com/699/23342308355_d6f7ec6c19.jpg,1887015,Diathrausta nerinalis,Diathrausta,Crambidae
1887557,,,,,1190,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/384218158/original.jpeg,1887557,Sisyracera subulalis,Sisyracera,Crambidae
1887634,,,,,1191,,,475,https://inaturalist-open-data.s3.amazonaws.com/photos/71166582/original.jpeg,1887634,Ommatospila narcaeusalis,Ommatospila,Crambidae
1887791,,,,,1192,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/385175005/original.jpg,1887791,Syllepte striginervalis,Syllepte,Crambidae
1887862,,,,,1193,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/389968248/original.jpg,1887862,Syllepte strigicincta,Syllepte,Crambidae
1887947,,,,,1194,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/364963045/original.jpg,1887947,Syllepte philetalis,Syllepte,Crambidae
1887987,,,,,1195,,,31,https://inaturalist-open-data.s3.amazonaws.com/photos/116437562/original.jpeg,1887987,Syllepte pactolalis,Syllepte,Crambidae
1888047,,,,,1196,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/10136629/original.jpg,1888047,Piletocera bufalis,Piletocera,Crambidae
1888159,,,,,1197,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/93382267/original.jpg,1888159,Piletocera sodalis,Piletocera,Crambidae
1888284,,,,,1198,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/353739483/original.jpeg,1888284,Megaphysa herbiferalis,Megaphysa,Crambidae
1888292,,,,,1199,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/117384182/original.jpeg,1888292,Micromartinia mnemusalis,Micromartinia,Crambidae
1888397,,,,,1200,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/239686155/original.jpeg,1888397,Caprinia periusalis,Caprinia,Crambidae
1888421,,,,,1201,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/27980940/original.jpeg,1888421,Hositea bicincta,Hositea,Crambidae
1888855,,,,,1202,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/90290631/original.jpeg,1888855,Zenamorpha discophoralis,Zenamorpha,Crambidae
1888946,,,,,1203,,,47,https://bugguide.net/images/cache/1H5/HCH/1H5HCH4H3H0LWZMLBZGLWZXLUZXLGZ7HCHRL5ZXH8Z5H6ZXH1H7HGZHLGZSL8ZIH6ZGLVZGLBZ8L9ZRLVHXH1HRLOHIH.jpg,1888946,Fissicrambus profanellus,Fissicrambus,Crambidae
1888955,,,,,1204,,,247,https://inaturalist-open-data.s3.amazonaws.com/photos/217509107/original.jpeg,1888955,Fissicrambus fissiradiellus,Fissicrambus,Crambidae
1889216,,,,,1205,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/176051180/original.jpg,1889216,Anarmodia repandalis,Anarmodia,Crambidae
1889224,,,,,1206,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/237159390/original.jpeg,1889224,Anarmodia inflexalis,Anarmodia,Crambidae
1889280,,,,,1207,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/315432705/original.jpeg,1889280,Eurrhyparodes splendens,Eurrhyparodes,Crambidae
1889330,,,,,1208,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/28077113/original.jpg,1889330,Rupela albina,Rupela,Crambidae
1889377,,,,,1209,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/111008836/original.jpeg,1889377,Euleucinodes conifrons,Euleucinodes,Crambidae
1889522,,,,,1210,,,280,http://www.boldsystems.org/pics/MHMYE/09-SRNP-41796-DHJ511572+1256862970.jpg,1889522,Asturodes fimbriauralis,Asturodes,Crambidae
1889536,,,,,1211,,,694,https://inaturalist-open-data.s3.amazonaws.com/photos/59391590/original.jpeg,1889536,Apogeshna stenialis,Apogeshna,Crambidae
1889550,,,,,1212,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/290250096/original.jpeg,1889550,Praeacrospila melanoproctis,Praeacrospila,Crambidae
1889721,,,,,1213,,,605,http://www.boldsystems.org/pics/BLPEE/12-SRNP-101070-DHJ668003+1344956284.JPG,1889721,Palpita flegia,Palpita,Crambidae
1889850,,,,,1214,,,688,https://inaturalist-open-data.s3.amazonaws.com/photos/375529255/original.jpg,1889850,Palpita quadristigmalis,Palpita,Crambidae
1889923,,,,,1215,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/179693588/original.jpg,1889923,Midila daphne,Midila,Crambidae
1889928,,,,,1216,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/129821282/original.jpeg,1889928,Midila soror,Midila,Crambidae
1890040,,,,,1217,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/307453773/original.jpeg,1890040,Coenostolopsis apicalis,Coenostolopsis,Crambidae
1890089,,,,,1218,,,169,http://www.boldsystems.org/pics/BLCAA/07-SRNP-106762_DHJ616726+1188331924.jpg,1890089,Portentomorpha xanthialis,Portentomorpha,Crambidae
1890368,,,,,1219,,,49,https://inaturalist-open-data.s3.amazonaws.com/photos/101419544/original.jpeg,1890368,Cryptobotys zoilusalis,Cryptobotys,Crambidae
1890512,,,,,1220,,,691,https://inaturalist-open-data.s3.amazonaws.com/photos/293067093/original.jpeg,1890512,Pyrausta signatalis,Pyrausta,Crambidae
1890868,,,,,1221,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/175870489/original.jpeg,1890868,Pyrausta insignitalis,Pyrausta,Crambidae
1891035,,,,,1222,,,167,https://inaturalist-open-data.s3.amazonaws.com/photos/100682461/original.jpeg,1891035,Hyalorista taeniolalis,Hyalorista,Crambidae
1891245,,,,,1223,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/191454220/original.jpeg,1891245,Sufetula diminutalis,Sufetula,Crambidae
1891274,,,,,1224,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/31585442/original.jpeg,1891274,Cliniodes underwoodi,Cliniodes,Crambidae
1891276,,,,,1225,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/306912404/original.jpeg,1891276,Cliniodes opalalis,Cliniodes,Crambidae
1891283,,,,,1226,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/149822687/original.jpeg,1891283,Cliniodes euphrosinalis,Cliniodes,Crambidae
1891547,,,,,1227,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/215279219/original.jpeg,1891547,Pycnarmon leucinodialis,Pycnarmon,Crambidae
1891576,,,,,1228,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/117589658/original.jpeg,1891576,Pycnarmon levinia,Pycnarmon,Crambidae
1891662,,,,,1229,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/382188694/original.jpg,1891662,Lamprosema dorisalis,Lamprosema,Crambidae
1891674,,,,,1230,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/11770118/original.jpg,1891674,Lamprosema cayugalis,Lamprosema,Crambidae
1891706,,,,,1231,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/54359350/original.jpeg,1891706,Lamprosema nannalis,Lamprosema,Crambidae
1891755,,,,,1232,,,590,https://inaturalist-open-data.s3.amazonaws.com/photos/93771889/original.jpeg,1891755,Lamprosema victoriae,Lamprosema,Crambidae
1891772,,,,,1233,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/237119092/original.jpeg,1891772,Lamprosema excurvalis,Lamprosema,Crambidae
1891932,,,,,1234,,,276,https://inaturalist-open-data.s3.amazonaws.com/photos/229402987/original.jpeg,1891932,Terastia meticulosalis,Terastia,Crambidae
1892112,,,,,1235,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/9184150/original.jpeg,1892112,Massepha lupa,Massepha,Crambidae
1892131,,,,,1236,,,141,https://inaturalist-open-data.s3.amazonaws.com/photos/1941091/original.JPG,1892131,Polygrammodes elevata,Polygrammodes,Crambidae
1892138,,,,,1237,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/49265858/original.jpeg,1892138,Polygrammodes rufinalis,Polygrammodes,Crambidae
1892141,,,,,1238,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/219463053/original.jpeg,1892141,Polygrammodes quatrilis,Polygrammodes,Crambidae
1892185,,,,,1239,,,100,http://www.boldsystems.org/pics/BLPDV/18-SRNP-101432-DHJ702519+1551716556.JPG,1892185,Polygrammodes hercules,Polygrammodes,Crambidae
1892188,,,,,1240,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/57319115/original.jpg,1892188,Polygrammodes mimetica,Polygrammodes,Crambidae
1892189,,,,,1241,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/173257645/original.jpg,1892189,Polygrammodes sanguinalis,Polygrammodes,Crambidae
1892210,,,,,1242,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/385951114/original.jpg,1892210,Polygrammodes ostrealis,Polygrammodes,Crambidae
1892311,,,,,1243,,,43,https://inaturalist-open-data.s3.amazonaws.com/photos/59565945/original.jpg,1892311,Leucochroma corope,Leucochroma,Crambidae
1892355,,,,,1244,,,59,https://inaturalist-open-data.s3.amazonaws.com/photos/162604603/original.jpeg,1892355,Compacta hirtalis,Compacta,Crambidae
1892420,,,,,1245,,,78,https://inaturalist-open-data.s3.amazonaws.com/photos/5810967/original.jpg,1892420,Lineodes vulnifica,Lineodes,Crambidae
1892427,,,,,1246,,,679,https://inaturalist-open-data.s3.amazonaws.com/photos/113686303/original.jpg,1892427,Lineodes integra,Lineodes,Crambidae
1892477,,,,,1247,,,309,https://inaturalist-open-data.s3.amazonaws.com/photos/231833181/original.jpeg,1892477,Achyra bifidalis,Achyra,Crambidae
1940662,,,,,1248,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/113786877/original.jpg,1940662,Synanthedon apicalis,Synanthedon,Sesiidae
1941099,,,,,1249,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/243558901/original.jpeg,1941099,Melittia chimana,Melittia,Sesiidae
1941139,,,,,1250,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/19616879/original.jpg,1941139,Melittia sulphureopyga,Melittia,Sesiidae
1941547,,,,,1251,,,48,https://inaturalist-open-data.s3.amazonaws.com/photos/13321943/original.jpg,1941547,Divana diva,Divana,Castniidae
1941570,,,,,1252,,,277,https://inaturalist-open-data.s3.amazonaws.com/photos/173178475/original.jpeg,1941570,Castnia licus,Castnia,Castniidae
1941717,,,,,1253,,,414,https://inaturalist-open-data.s3.amazonaws.com/photos/113412643/original.jpeg,1941717,Castniomera atymnius,Castniomera,Castniidae
1941719,,,,,1254,,,104,https://inaturalist-open-data.s3.amazonaws.com/photos/136981768/original.jpeg,1941719,Castniomera drucei,Castniomera,Castniidae
1941755,,,,,1255,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/210752232/original.jpeg,1941755,Amauta procera,Amauta,Castniidae
1952915,,,,,1256,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/365252937/original.jpeg,1952915,Aleyda accipiter,Aleyda,Mimallonidae
1952936,,,,,1257,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/66508287/original.jpeg,1952936,Bedosia ligina,Bedosia,Mimallonidae
1952941,,,,,1258,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/292046552/original.jpg,1952941,Bedosia turgida,Bedosia,Mimallonidae
1952963,,,,,1259,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/107318652/original.jpg,1952963,Trogoptera tirzaha,Trogoptera,Mimallonidae
1953058,,,,,1260,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/118790893/original.jpeg,1953058,Cicinnus solvens,Cicinnus,Mimallonidae
1953077,,,,,1261,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/94255605/original.jpeg,1953077,Roelmana maloba,Roelmana,Mimallonidae
1953082,,,,,1262,,,4,http://www.boldsystems.org/pics/MHMXB/99-SRNP-1907-DHJ33335+1365542898.jpg,1953082,Psychocampa prominens,Psychocampa,Mimallonidae
1953110,,,,,1263,,,4,http://www.boldsystems.org/pics/MHMXB/93-SRNP-8662-DHJ335608+1365544260.jpg,1953110,Lacosoma maldera,Lacosoma,Mimallonidae
1953114,,,,,1264,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/118751352/original.jpeg,1953114,Lacosoma syrinx,Lacosoma,Mimallonidae
1953115,,,,,1265,,,7,http://www.boldsystems.org/pics/MHMXB/92-SRNP-398-DHJ335487+1365544252.jpg,1953115,Lacosoma valera,Lacosoma,Mimallonidae
1953119,,,,,1266,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/333518317/original.jpeg,1953119,Lacosoma lygia,Lacosoma,Mimallonidae
1953128,,,,,1267,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/331834655/original.jpg,1953128,Lacosoma oyapoca,Lacosoma,Mimallonidae
1953136,,,,,1268,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/91654311/original.jpeg,1953136,Druentica partha,Druentica,Mimallonidae
1953149,,,,,1269,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/206349150/original.jpeg,1953149,Druentica alsa,Druentica,Mimallonidae
1953166,,,,,1270,,,34,https://inaturalist-open-data.s3.amazonaws.com/photos/354175587/original.jpg,1953166,Alheita caudina,Alheita,Mimallonidae
1953184,,,,,1271,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/98989939/original.jpg,1953184,Coelurotricha curvilinea,Coelurotricha,Uraniidae
1953495,,,,,1272,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/209937955/original.jpeg,1953495,Syngria griseata,Syngria,Uraniidae
1953499,,,,,1273,,,34,https://inaturalist-open-data.s3.amazonaws.com/photos/243280128/original.jpeg,1953499,Syngria druidaria,Syngria,Uraniidae
1953742,,,,,1274,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/381151106/original.jpeg,1953742,Epiplema incolorata,Epiplema,Uraniidae
1953970,,,,,1275,,,46,https://inaturalist-open-data.s3.amazonaws.com/photos/6732439/original.jpeg,1953970,Morphomima fulvitacta,Morphomima,Uraniidae
1953998,,,,,1276,,,76,https://inaturalist-open-data.s3.amazonaws.com/photos/22636053/original.jpeg,1953998,Trotorhombia metachromata,Trotorhombia,Uraniidae
1954006,,,,,1277,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/307047860/original.jpeg,1954006,Crypsicoela subocellata,Crypsicoela,Uraniidae
1954023,,,,,1278,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/252321466/original.jpeg,1954023,Nedusia cuticulata,Nedusia,Uraniidae
1954135,,,,,1279,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/340345410/original.jpeg,1954135,Lonchotura ocylus,Lonchotura,Sematuridae
1954146,,,,,1280,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/253983735/original.jpeg,1954146,Coronidia orithea,Coronidia,Sematuridae
1954251,,,,,1281,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/240378905/original.jpeg,1954251,Microxydia orsitaria,Microxydia,Geometridae
1954929,,,,,1282,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/105816148/original.jpeg,1954929,Sabulodes setosa,Sabulodes,Geometridae
1954935,,,,,1283,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/104302230/original.jpg,1954935,Sabulodes arses,Sabulodes,Geometridae
1954936,,,,,1284,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/99568381/original.jpeg,1954936,Sabulodes colombiata,Sabulodes,Geometridae
1954960,,,,,1285,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/336222407/original.jpeg,1954960,Sabulodes loba,Sabulodes,Geometridae
1954997,,,,,1286,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/161423411/original.jpg,1954997,Sabulodes ornatissima,Sabulodes,Geometridae
1955815,,,,,1287,,,38,https://inaturalist-open-data.s3.amazonaws.com/photos/107438370/original.jpeg,1955815,Brachurapteryx tesserata,Brachurapteryx,Geometridae
1956039,,,,,1288,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/107468388/original.jpeg,1956039,Semaeopus varia,Semaeopus,Geometridae
1956060,,,,,1289,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/43666924/original.jpeg,1956060,Semaeopus trophinus,Semaeopus,Geometridae
1956065,,,,,1290,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/104873057/original.jpeg,1956065,Semaeopus illimitata,Semaeopus,Geometridae
1956098,,,,,1291,,,221,https://inaturalist-open-data.s3.amazonaws.com/photos/101565660/original.jpeg,1956098,Semaeopus ella,Semaeopus,Geometridae
1956099,,,,,1292,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/32841259/original.jpg,1956099,Semaeopus nisa,Semaeopus,Geometridae
1956154,,,,,1293,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/178482224/original.jpeg,1956154,Semaeopus subtincta,Semaeopus,Geometridae
1956188,,,,,1294,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/243736073/original.jpeg,1956188,Semaeopus miniata,Semaeopus,Geometridae
1956193,,,,,1295,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/71083193/original.jpeg,1956193,Semaeopus fulvescens,Semaeopus,Geometridae
1957038,,,,,1296,,,48,https://inaturalist-open-data.s3.amazonaws.com/photos/15477411/original.jpg,1957038,Siosta bifasciata,Siosta,Geometridae
1957051,,,,,1297,,,29,https://inaturalist-open-data.s3.amazonaws.com/photos/248135316/original.jpeg,1957051,Pseudasellodes fenestraria,Pseudasellodes,Geometridae
1957055,,,,,1298,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/94363768/original.jpeg,1957055,Pseudasellodes laternaria,Pseudasellodes,Geometridae
1957131,,,,,1299,,,19,http://n2t.net/ark:/65665/m36201ba31-6e5f-4464-a370-3d02fa0489d5,1957131,Cimicodes albicosta,Cimicodes,Geometridae
1957134,,,,,1300,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/92238479/original.jpg,1957134,Cimicodes purpurea,Cimicodes,Geometridae
1958350,,,,,1301,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/225741545/original.jpeg,1958350,Thysanopyga amarantha,Thysanopyga,Geometridae
1958361,,,,,1302,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/167127359/original.jpeg,1958361,Thysanopyga abdominaria,Thysanopyga,Geometridae
1958374,,,,,1303,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/82692157/original.jpeg,1958374,Thysanopyga apicitruncaria,Thysanopyga,Geometridae
