gbif_name,gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,,genus,family,training_images_count,example_occurrence_image_url
,5143987,,,,,#N/A,,,,,22,https://ecdysis.org/imglib/scan/misc/202010/SDNHM166260.JPG
,5143990,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/103785892/original.jpeg
Polla hemeraria,5144043,,,,,1908,,,Polla,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/114008407/original.jpeg
,5144327,,,,,#N/A,,,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/237239003/original.jpg
,5144328,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/89918374/original.jpeg
Paragonia cruraria,5144363,,,,,1911,,,Paragonia,Geometridae,44,https://inaturalist-open-data.s3.amazonaws.com/photos/60247796/original.jpg
,5144494,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/305824131/original.jpeg
,5144646,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/185986086/original.jpeg
,5144649,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/127847442/original.jpg
,5145027,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/37596406/original.jpeg
,5145125,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/201560783/original.jpeg
Scopula umbilicata,5145560,,,,,1917,,,Scopula,Geometridae,599,https://inaturalist-open-data.s3.amazonaws.com/photos/238877672/original.jpg
Scopula subquadrata,5145583,,,,,1918,,,Scopula,Geometridae,14,https://inaturalist-open-data.s3.amazonaws.com/photos/306611967/original.jpeg
,5146130,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/102524280/original.jpeg
,5146145,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/9228229/original.jpg
,5146179,,,,,#N/A,,,,,195,https://bugguide.net/images/cache/OZI/R3Z/OZIR3Z7RHHHZ1LYL9L7ZVL7ZBL0Z1LIZDLERJZRZ6LQRYZ0RTZQR6LJLWLQRDZZZDZ3LNLFLAL6ROLPRVL4RQHERBL0Z.jpg
,5146228,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/201586381/original.jpeg
,5146537,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/61501323/original.jpg
Idaea vagula,5146739,,,,,1924,,,Idaea,Geometridae,5,https://inaturalist-open-data.s3.amazonaws.com/photos/60197257/original.jpeg
Idaea helleria,5146792,,,,,1925,,,Idaea,Geometridae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/14127940/original.jpg
,5146890,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/306923438/original.jpg
Idaea gospera,5146983,,,,,1927,,,Idaea,Geometridae,16,https://inaturalist-open-data.s3.amazonaws.com/photos/240953212/original.jpg
Idaea subfervens,5147031,,,,,1928,,,Idaea,Geometridae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/240793188/original.jpg
Idaea gemma,5147052,,,,,1929,,,Idaea,Geometridae,26,https://inaturalist-open-data.s3.amazonaws.com/photos/39476700/original.jpg
,5147076,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/371265449/original.jpeg
,5147242,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/270559319/original.jpeg
,5147457,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/110350032/original.jpeg
Idaea flavicosta,5147468,,,,,1933,,,Idaea,Geometridae,12,https://inaturalist-open-data.s3.amazonaws.com/photos/251265348/original.jpeg
,5147567,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/12555865/original.jpg
,5148280,,,,,#N/A,,,,,98,https://inaturalist-open-data.s3.amazonaws.com/photos/4845873/original.jpg
,5148497,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/371055657/original.jpeg
,5148509,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/114106403/original.jpeg
,5148540,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/55814335/original.jpg
,5148557,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/244788317/original.jpeg
Iridopsis validaria,5148593,,,,,1940,,,Iridopsis,Geometridae,44,https://inaturalist-open-data.s3.amazonaws.com/photos/262197592/original.jpeg
,5148602,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/343787268/original.jpeg
,5148611,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/104097414/original.jpeg
Pero polygonaria,5148624,,,,,1943,,,Pero,Geometridae,20,https://inaturalist-open-data.s3.amazonaws.com/photos/287851978/original.jpeg
Pero amanda,5148642,,,,,1944,,,Pero,Geometridae,78,http://www.boldsystems.org/pics/BLPBB/06-SRNP-108888_DHJ608888+1199992260.jpg
,5148645,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/378169767/original.jpeg
Pero plagodiata,5148664,,,,,1946,,,Pero,Geometridae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/114295887/original.jpeg
,5148721,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/6714522/original.jpeg
,5148736,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104395950/original.jpeg
Pero exquisita,5148738,,,,,1949,,,Pero,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/310215331/original.jpeg
,5148741,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/234934675/original.jpg
,5148772,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/363776818/original.jpg
Pero chapela,5148811,,,,,1952,,,Pero,Geometridae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/88626286/original.jpeg
,5148822,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104093478/original.jpeg
,5148835,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104454405/original.jpeg
,5148837,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/197354984/original.jpg
,5148849,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/104454155/original.jpeg
,5148885,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/147700278/original.jpeg
,5148892,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/334609596/original.jpg
Pero delauta,5148902,,,,,1959,,,Pero,Geometridae,80,http://www.boldsystems.org/pics/BLPDR/10-SRNP-105756_DHJ650631+1274816578.jpg
,5148934,,,,,#N/A,,,,,196,https://inaturalist-open-data.s3.amazonaws.com/photos/387689954/original.jpg
,5148987,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/59197763/original.jpg
,5149222,,,,,#N/A,,,,,54,https://inaturalist-open-data.s3.amazonaws.com/photos/361469728/original.jpg
,5149226,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/102313690/original.jpeg
,5149236,,,,,#N/A,,,,,13,http://www.boldsystems.org/pics/MHAGB/93-SRNP-3066-DHJ357420+1175910016.jpg
,5149246,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/310195367/original.jpeg
Epimecis conjugaria,5149252,,,,,1966,,,Epimecis,Geometridae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/247782343/original.jpeg
,5149255,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/167134383/original.jpg
,5149257,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/92078169/original.jpeg
,5149811,,,,,#N/A,,,,,72,https://inaturalist-open-data.s3.amazonaws.com/photos/294282526/original.jpeg
,5150054,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/245177680/original.jpg
,5150062,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/245563125/original.jpg
,5771877,,,,,#N/A,,,,,680,https://inaturalist-open-data.s3.amazonaws.com/photos/37632386/original.jpg
Rothschildia orizaba,5806244,,,,,1973,,,Rothschildia,Saturniidae,243,https://inaturalist-open-data.s3.amazonaws.com/photos/305577696/original.jpeg
Macaria abydata,5880539,,,,,1974,,,Macaria,Geometridae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/94401600/original.jpeg
,5884258,,,,,#N/A,,,,,692,https://inaturalist-open-data.s3.amazonaws.com/photos/112453271/original.jpg
,6115953,,,,,#N/A,,,,,708,https://inaturalist-open-data.s3.amazonaws.com/photos/144276824/original.jpeg
,6117485,,,,,#N/A,,,,,254,https://inaturalist-open-data.s3.amazonaws.com/photos/90601305/original.jpeg
,6118011,,,,,#N/A,,,,,40,https://inaturalist-open-data.s3.amazonaws.com/photos/11564565/original.jpeg
,6121010,,,,,#N/A,,,,,544,https://inaturalist-open-data.s3.amazonaws.com/photos/339901568/original.jpeg
,6121218,,,,,#N/A,,,,,125,http://www.boldsystems.org/pics/LNAUW/CCDB-29469-B10+1515361980.JPG
,6199058,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/6304751/original.jpeg
,6199059,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/98673397/original.jpeg
,7008861,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/225846652/original.jpeg
,7372375,,,,,#N/A,,,,,113,https://inaturalist-open-data.s3.amazonaws.com/photos/5118687/original.jpg
,7383338,,,,,#N/A,,,,,75,https://inaturalist-open-data.s3.amazonaws.com/photos/105286731/original.jpg
,7400814,,,,,#N/A,,,,,691,https://inaturalist-open-data.s3.amazonaws.com/photos/250302553/original.jpeg
Iscadia furcifera,7417236,,,,,1987,,,Iscadia,Nolidae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/52518783/original.jpeg
,7458466,,,,,#N/A,,,,,19,https://inaturalist-open-data.s3.amazonaws.com/photos/373240606/original.jpg
,7480993,,,,,#N/A,,,,,82,https://inaturalist-open-data.s3.amazonaws.com/photos/178103366/original.jpg
,7482011,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/98518699/original.jpeg
Eulepidotis guttata,7483687,,,,,1991,,,Eulepidotis,Erebidae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/76035485/original.jpg
,7526302,,,,,#N/A,,,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/221185616/original.jpg
Agaraea semivitrea,7535515,,,,,1993,,,Arctagyrta,Erebidae,110,https://inaturalist-open-data.s3.amazonaws.com/photos/262920552/original.jpeg
,7560430,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/63150544/original.jpeg
,7576763,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/353846869/original.jpg
,7579194,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/85379280/original.jpeg
,7585597,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/5337273/original.jpg
,7611914,,,,,#N/A,,,,,231,https://inaturalist-open-data.s3.amazonaws.com/photos/342058227/original.jpeg
Condica mimica,7617061,,,,,1999,,,Condica,Noctuidae,38,https://inaturalist-open-data.s3.amazonaws.com/photos/265976749/original.jpeg
,7628188,,,,,#N/A,,,,,249,https://inaturalist-open-data.s3.amazonaws.com/photos/96815614/original.jpg
,7634138,,,,,#N/A,,,,,32,https://inaturalist-open-data.s3.amazonaws.com/photos/234821293/original.jpg
,7656332,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/286006636/original.jpeg
,7689966,,,,,#N/A,,,,,114,https://inaturalist-open-data.s3.amazonaws.com/photos/59103981/original.jpeg
Mocis disseverans,7716829,,,,,2004,,,Mocis,Erebidae,236,https://inaturalist-open-data.s3.amazonaws.com/photos/11894326/original.jpg
,7731757,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/393320913/original.jpeg
,7742476,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/195520477/original.jpg
,7779835,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/259076347/original.jpeg
,7803585,,,,,#N/A,,,,,146,https://inaturalist-open-data.s3.amazonaws.com/photos/341121729/original.jpg
,7817853,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/284239835/original.jpeg
,7820748,,,,,#N/A,,,,,31,https://inaturalist-open-data.s3.amazonaws.com/photos/118498507/original.jpeg
,7842594,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/83876294/original.jpg
,7864212,,,,,#N/A,,,,,606,https://inaturalist-open-data.s3.amazonaws.com/photos/211935472/original.jpeg
,7882824,,,,,#N/A,,,,,287,https://inaturalist-open-data.s3.amazonaws.com/photos/12250257/original.jpg
,7911151,,,,,#N/A,,,,,247,https://inaturalist-open-data.s3.amazonaws.com/photos/231575472/original.jpg
,7924383,,,,,#N/A,,,,,176,https://inaturalist-open-data.s3.amazonaws.com/photos/266404662/original.jpg
Coenipeta damonia,7932827,,,,,2016,,,Acolasis,Erebidae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/6308866/original.jpeg
Oiketicus kirbyi,7946946,,,,,2017,,,Oiketicus,Psychidae,31,https://inaturalist-open-data.s3.amazonaws.com/photos/218551767/original.jpeg
Lephana muffula,8007854,,,,,2018,,,Lephana,Erebidae,10,https://inaturalist-open-data.s3.amazonaws.com/photos/168710387/original.jpg
Eulepidotis perlata,8021437,,,,,2019,,,Eulepidotis,Erebidae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/29081233/original.jpg
Herminodes atrosignata,8028211,,,,,2020,,,Scolecocampa,Erebidae,36,https://inaturalist-open-data.s3.amazonaws.com/photos/172659309/original.jpg
,8038868,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/45877768/original.jpeg
Iscadia purpurascens,8091428,,,,,2022,,,Iscadia,Nolidae,69,http://www.boldsystems.org/pics/BLPDM/09-SRNP-109452-DHJ642687+1364926900.jpg
,8121236,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/277981780/original.jpeg
,8133070,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/109562607/original.jpeg
,8134945,,,,,#N/A,,,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/111745070/original.jpeg
,8146570,,,,,#N/A,,,,,96,https://inaturalist-open-data.s3.amazonaws.com/photos/113001792/original.jpg
Baniana ostia,8177591,,,,,2027,,,Baniana,Erebidae,39,https://inaturalist-open-data.s3.amazonaws.com/photos/179296284/original.jpeg
,8245258,,,,,#N/A,,,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/343560710/original.jpeg
,8256857,,,,,#N/A,,,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/186218053/original.jpeg
,8274236,,,,,#N/A,,,,,5,http://www.boldsystems.org/pics/LNAUS/CCDB-20827-C06+1384374436.jpg
,8283686,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/28400205/original.jpg
,8299504,,,,,#N/A,,,,,43,https://inaturalist-open-data.s3.amazonaws.com/photos/332645853/original.jpg
,8311782,,,,,#N/A,,,,,18,https://bugguide.net/images/cache/0RF/ZMR/0RFZMRYZ8RWL0ZBL7Z1LIZNLJLELZZOZ7R3ZIRDZHZCZGRBLQZCLHZJZQR6LIR3Z6RQH2RZHIZOLIZTLGRQH7ZCLIZ.jpg
Samea ecclesialis,8324720,,,,,2034,,,Samea,Crambidae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/240698436/original.jpg
,8331687,,,,,#N/A,,,,,170,https://inaturalist-open-data.s3.amazonaws.com/photos/89947083/original.jpg
,8379616,,,,,#N/A,,,,,143,https://inaturalist-open-data.s3.amazonaws.com/photos/253392431/original.jpg
Dialithis gemmifera,8384839,,,,,2037,,,Dialithis,Erebidae,58,https://inaturalist-open-data.s3.amazonaws.com/photos/86450754/original.jpg
,8405656,,,,,#N/A,,,,,453,https://inaturalist-open-data.s3.amazonaws.com/photos/336990395/original.jpeg
,8411198,,,,,#N/A,,,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/54373693/original.jpg
,8425580,,,,,#N/A,,,,,689,https://inaturalist-open-data.s3.amazonaws.com/photos/4964071/original.jpg
,8429622,,,,,#N/A,,,,,222,https://inaturalist-open-data.s3.amazonaws.com/photos/12200146/original.jpg
,8718724,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/178083800/original.jpeg
,8768364,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/309919453/original.jpeg
,8769946,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/90860747/original.jpeg
Euclysia dentifasciata,8819888,,,,,2045,,,Euclysia,Geometridae,5,https://inaturalist-open-data.s3.amazonaws.com/photos/60597451/original.jpg
Niphograpta albiguttalis,8876855,,,,,2046,,,Niphograpta,Crambidae,122,https://inaturalist-open-data.s3.amazonaws.com/photos/267902239/original.jpeg
,8881153,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/312494828/original.jpeg
Balbura dorsisigna,8881975,,,,,2048,,,Balbura,Erebidae,20,https://inaturalist-open-data.s3.amazonaws.com/photos/66251316/original.jpg
,8908367,,,,,#N/A,,,,,5,http://www.boldsystems.org/pics/BLPAA/19-SRNP-104505-DHJ713664+1683647116.JPG
,8925247,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/30295153/original.jpeg
,8933773,,,,,#N/A,,,,,534,https://inaturalist-open-data.s3.amazonaws.com/photos/367238146/original.jpeg
,8934619,,,,,#N/A,,,,,5,https://ecdysis.org/imglib/scan/MISSA_MEM/MEM331/MEM331528_Episcepsis_capysca_C_1536861385_lg.jpg
,8959404,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHANB/00-SRNP-1937-DHJ302212+1145642820.jpg
Spilomela discordens,8981028,,,,,2054,,,Zebronia,Crambidae,147,http://www.boldsystems.org/pics/BLPEG/13-SRNP-40662-DHJ577403+1407850338.jpg
,8994239,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/ACGIN/INBIOCRI000494661-IACH003061+1331924538.jpg
,9000912,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/LNAUY/CCDB-33979-G06+1588950288.jpg
,9015343,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/LNAUT/CCDB-28564-H08+1429106542.JPG
,9026618,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/379666517/original.jpeg
Lineodes fontella,9059564,,,,,2059,,,Lineodes,Crambidae,65,https://inaturalist-open-data.s3.amazonaws.com/photos/137243582/original.jpg
,9064039,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/121503598/original.jpeg
,9111683,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/318495273/original.jpeg
,9121406,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/162480337/original.jpeg
,9160166,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/57495597/original.jpg
,9176354,,,,,#N/A,,,,,47,https://inaturalist-open-data.s3.amazonaws.com/photos/190897089/original.jpg
,9209825,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/ACGIN/INBIOCRI002010968-IACH003086+1331925130.jpg
,9219232,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/77245833/original.jpeg
Calledema jocasta,9236803,,,,,2067,,,Calledema,Notodontidae,19,https://inaturalist-open-data.s3.amazonaws.com/photos/266793354/original.jpeg
Patalene aenetusaria,9243264,,,,,2068,,,Patalene,Geometridae,107,https://inaturalist-open-data.s3.amazonaws.com/photos/294906201/original.jpeg
Calonotos metallicus,9244283,,,,,2069,,,Calonotos,Erebidae,12,https://inaturalist-open-data.s3.amazonaws.com/photos/308542723/original.jpg
,9250528,,,,,#N/A,,,,,29,https://inaturalist-open-data.s3.amazonaws.com/photos/303569006/original.jpg
,9259200,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/183170632/original.jpeg
,9264326,,,,,#N/A,,,,,441,https://bugguide.net/images/cache/4KA/KIK/4KAKIK1KKKY02QA0PQD0AQRS1QLS4KF0NQ10EQD08QA0EQC08QO00KNKRK10PQUKEQUKKK6KRKV05QJ01QJ0IKDKWQHS.jpg
,9269372,,,,,#N/A,,,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/355093853/original.jpg
,9274983,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/307623649/original.jpeg
Scotura annulata,9292596,,,,,2075,,,Scotura,Notodontidae,19,https://inaturalist-open-data.s3.amazonaws.com/photos/230236908/original.jpg
Eusarca cayennaria,9295721,,,,,2076,,,Eusarca,Geometridae,16,https://inaturalist-open-data.s3.amazonaws.com/photos/171656064/original.jpeg
,9305226,,,,,#N/A,,,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/91524457/original.jpeg
Goodgeria notabilis,9305351,,,,,2078,,,Goodgeria,Notodontidae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/112483192/original.jpeg
Eusarca distycharia,9331058,,,,,2079,,,Eusarca,Geometridae,13,https://scan-bugs.org:443/imglib/scan/misc/202010/SDNHM118163_firstlabel.JPEG
,9332550,,,,,#N/A,,,,,79,https://inaturalist-open-data.s3.amazonaws.com/photos/161794717/original.jpg
Cyclophora melitia,9336379,,,,,2081,,,Cyclophora,Geometridae,16,https://inaturalist-open-data.s3.amazonaws.com/photos/32981878/original.jpeg
,9342344,,,,,#N/A,,,,,613,https://inaturalist-open-data.s3.amazonaws.com/photos/21805915/original.jpg
,9348294,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/120075411/original.jpeg
,9354496,,,,,#N/A,,,,,522,https://inaturalist-open-data.s3.amazonaws.com/photos/323183554/original.jpg
,9361344,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/251908501/original.jpg
Pseudodirphia eumedide,9384105,,,,,2086,,,Pseudodirphia,Saturniidae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/223374750/original.jpeg
,9386661,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/359936974/original.jpeg
,9391442,,,,,#N/A,,,,,110,https://inaturalist-open-data.s3.amazonaws.com/photos/333402186/original.jpeg
,9404454,,,,,#N/A,,,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/148151940/original.jpeg
Othorene purpurascens,9438454,,,,,2090,,,Othorene,Saturniidae,28,https://inaturalist-open-data.s3.amazonaws.com/photos/122116332/original.jpeg
,9454503,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/43779495/original.jpeg
Episcepsis venata,9463712,,,,,2092,,,Episcepsis,Erebidae,18,https://inaturalist-open-data.s3.amazonaws.com/photos/162562898/original.jpeg
Phiditia cuprea,9464859,,,,,2093,,,Phiditia,Phiditiidae,17,https://inaturalist-open-data.s3.amazonaws.com/photos/244859370/original.jpeg
,9482037,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/114661962/original.jpeg
,9494296,,,,,#N/A,,,,,13,http://www.boldsystems.org/pics/BLPEG/14-SRNP-100767-DHJ677784+1407854450.JPG
,9498909,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/238399451/original.jpeg
,9515392,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/280518735/original.jpg
Patalene asychisaria,9528588,,,,,2098,,,Patalene,Geometridae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/79396574/original.jpeg
Eumorpha megaeacus,9542481,,,,,2099,,,Eumorpha,Sphingidae,15,https://inaturalist-open-data.s3.amazonaws.com/photos/31930391/original.jpg
,9550265,,,,,#N/A,,,,,631,https://inaturalist-open-data.s3.amazonaws.com/photos/237489206/original.jpg
,9565811,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/56635924/original.jpg
Oxytenis naemia,9566788,,,,,2102,,,Oxytenis,Saturniidae,115,http://www.boldsystems.org/pics/MHMXX/08-SRNP-31279-DHJ392041+1237989840.jpg
,9567770,,,,,#N/A,,,,,52,https://inaturalist-open-data.s3.amazonaws.com/photos/217654272/original.jpg
Pseudodirphia agis,9577751,,,,,2104,,,Pseudodirphia,Saturniidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/30007756/original.jpg
,9590066,,,,,#N/A,,,,,697,https://inaturalist-open-data.s3.amazonaws.com/photos/78243605/original.jpeg
,9592003,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/XAA/99-SRNP-16438b.jpg
,9602403,,,,,#N/A,,,,,36,https://inaturalist-open-data.s3.amazonaws.com/photos/109840810/original.jpeg
,9607205,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/BLPDF/18-SRNP-106766-DHJ707853+1683302948.JPG
Xanthyda drucei,9614908,,,,,2109,,,Xanthyda,Erebidae,96,http://www.boldsystems.org/pics/MHARA/06-SRNP-22826-DHJ360865+1365545822.jpg
,9615101,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/101849475/original.jpeg
,9619088,,,,,#N/A,,,,,47,https://inaturalist-open-data.s3.amazonaws.com/photos/25102231/original.jpeg
Lepasta bractea,9624061,,,,,2112,,,Lemairegisa,Notodontidae,19,https://inaturalist-open-data.s3.amazonaws.com/photos/101849654/original.jpeg
Macaria nundinata,9630449,,,,,2113,,,Macaria,Geometridae,188,http://www.boldsystems.org/pics/BLPAG/06-SRNP-105994_DHJ605994+1201560780.jpg
,9630748,,,,,#N/A,,,,,48,https://inaturalist-open-data.s3.amazonaws.com/photos/171822355/original.jpeg
Oxytenis modestia,9634178,,,,,2115,,,Oxytenis,Saturniidae,29,https://inaturalist-open-data.s3.amazonaws.com/photos/152225465/original.jpg
Malocampa subguttata,9832247,,,,,2116,,,Malocampa,Notodontidae,43,http://www.boldsystems.org/pics/BLPDM/09-SRNP-109710-DHJ642945+1364926912.jpg
,9832559,,,,,#N/A,,,,,14,https://live.staticflickr.com/65535/49836067338_5816ee638a_b.jpg
,9832952,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/149134520/original.jpeg
,9837830,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/287004373/original.jpg
Pseudodirphia regia,9854169,,,,,2120,,,Pseudodirphia,Saturniidae,12,https://inaturalist-open-data.s3.amazonaws.com/photos/47065982/original.jpeg
,9860596,,,,,#N/A,,,,,5,http://www.boldsystems.org/pics/MHAUF/82-srnp-1781-dhj321265+1140457752.jpg
,9891979,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/178069029/original.jpg
,9896621,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/307129733/original.jpeg
,9905470,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/153045371/original.jpg
